nm0000099	Patricia Arquette	1968	\N	actress,director,soundtrack	tt0412175,tt1065073,tt0108399,tt0145531
nm0000100	Rowan Atkinson	1955	\N	actor,writer,producer	tt0453451,tt0274166,tt0118689,tt0110357
nm0000101	Dan Aykroyd	1952	\N	writer,actor,producer	tt0086465,tt0087332,tt0080455,tt0097428
nm0000102	Kevin Bacon	1958	\N	actor,producer,soundtrack	tt0361127,tt0087277,tt0164052,tt0327056
nm0000103	Fairuza Balk	1974	\N	actress,soundtrack	tt0181875,tt0120586,tt0120484,tt0115963
nm0000104	Antonio Banderas	1960	\N	actor,soundtrack,producer	tt0120746,tt0112851,tt1189073,tt0120657
nm0000105	Adrienne Barbeau	1945	\N	actress,writer,soundtrack	tt0068103,tt0083767,tt0082340,tt0080749
nm0000106	Drew Barrymore	1975	\N	producer,actress,soundtrack	tt0160127,tt0343660,tt0151738,tt0120631
nm0000107	Kim Basinger	1953	\N	actress,soundtrack,producer	tt0096895,tt0337921,tt0108525,tt0119488
nm0000108	Luc Besson	1959	\N	writer,producer,director	tt1397280,tt0110413,tt0119116,tt0388482
nm0000109	Yasmine Bleeth	1968	\N	actress	tt0096542,tt0062595,tt0169347,tt0131857
nm0000110	Kenneth Branagh	1960	\N	actor,producer,director	tt0107616,tt0116477,tt0097499,tt1655420
nm0000111	Matthew Broderick	1962	\N	actor,soundtrack,director	tt0097441,tt0120685,tt0110357,tt0091042
nm0000112	Pierce Brosnan	1953	\N	actor,producer,soundtrack	tt0113189,tt0120347,tt0143145,tt0365485
nm0000113	Sandra Bullock	1964	\N	producer,actress,soundtrack	tt1454468,tt1041829,tt0111257,tt0212346
nm0000114	Steve Buscemi	1957	\N	actor,director,producer	tt0198781,tt0105236,tt0118715,tt0116282
nm0000115	Nicolas Cage	1964	\N	actor,producer,soundtrack	tt0435705,tt0119094,tt0113627,tt0117500
nm0000116	James Cameron	1954	\N	writer,producer,director	tt0090605,tt0499549,tt0103064,tt0120338
nm0000117	Neve Campbell	1973	\N	actress,producer,soundtrack	tt0120890,tt0120131,tt0117571,tt0108894
nm0000118	John Carpenter	1948	\N	soundtrack,writer,music_department	tt0077651,tt0082340,tt0116225,tt0096256
nm0000119	Tia Carrere	1967	\N	actress,soundtrack,producer	tt0275847,tt0105793,tt0111503,tt0207919
nm0000120	Jim Carrey	1962	\N	actor,writer,producer	tt0315327,tt0338013,tt0109040,tt0120382
nm0000121	Phoebe Cates	1963	\N	actress,soundtrack	tt0099700,tt0083929,tt0101775,tt0087363
nm0000122	Charles Chaplin	1889	1977	writer,soundtrack,actor	tt0021749,tt0032553,tt0015864,tt0027977
nm0000123	George Clooney	1961	\N	actor,producer,director	tt1033575,tt1124035,tt1193138,tt0365737
nm0000124	Jennifer Connelly	1970	\N	actress	tt0315983,tt0268978,tt0180093,tt0102803
nm0000125	Sean Connery	1930	\N	actor,producer,soundtrack	tt0099810,tt0097576,tt0055928,tt0117500
nm0000126	Kevin Costner	1955	\N	actor,producer,soundtrack	tt0099348,tt0102798,tt0103855,tt0119925
nm0000127	Wes Craven	1939	2015	writer,producer,director	tt0093629,tt0111686,tt0117571,tt0087800
nm0000128	Russell Crowe	1964	\N	actor,soundtrack,producer	tt1707386,tt0119488,tt0268978,tt0172495
nm0000129	Tom Cruise	1962	\N	actor,producer,soundtrack	tt0116695,tt0325710,tt0181689,tt0092099
nm0000130	Jamie Lee Curtis	1958	\N	actress,director,producer	tt0322330,tt0111503,tt0120694,tt0095159
nm0000131	John Cusack	1966	\N	actor,producer,writer	tt0146882,tt0450385,tt1190080,tt0120601
nm0000132	Claire Danes	1979	\N	actress,producer,soundtrack	tt0108872,tt0117509,tt1278469,tt1796960
nm0000133	Geena Davis	1956	\N	actress,producer,soundtrack	tt0103074,tt0091064,tt0104694,tt0116908
nm0000134	Robert De Niro	1943	\N	actor,producer,soundtrack	tt0101540,tt0075314,tt0212338,tt0081398
nm0000135	John Denver	1943	1997	soundtrack,music_department,actor	tt1540133,tt4649466,tt0195714,tt0264464
nm0000136	Johnny Depp	1963	\N	actor,producer,soundtrack	tt0325980,tt0408236,tt0449088,tt0383574
nm0000137	Bo Derek	1956	\N	actress,producer,miscellaneous	tt0083170,tt0078721,tt0114694,tt0787407
nm0000138	Leonardo DiCaprio	1974	\N	actor,producer,writer	tt0993846,tt1375666,tt0407887,tt0120338
nm0000139	Cameron Diaz	1972	\N	actress,producer,soundtrack	tt0259711,tt0129387,tt2203939,tt0160127
nm0000140	Michael Douglas	1944	\N	actor,producer,soundtrack	tt0103772,tt0106856,tt0119174,tt0478970
nm0000141	David Duchovny	1960	\N	actor,producer,director	tt0251075,tt0904208,tt0106179,tt0120902
nm0000142	Clint Eastwood	1930	\N	actor,producer,director	tt0405159,tt0112579,tt0105695,tt1205489
nm0000143	Erika Eleniak	1969	\N	actress	tt0105690,tt0083866,tt0096542,tt0106400
nm0000144	Cary Elwes	1962	\N	actor,producer,director	tt0387564,tt0119468,tt0107977,tt0093779
nm0000145	Sherilyn Fenn	1965	\N	actress,soundtrack	tt0105046,tt0165057,tt0098936,tt0100935
nm0000146	Ralph Fiennes	1962	\N	actor,director,soundtrack	tt1201607,tt0387131,tt0108052,tt2278388
nm0000147	Colin Firth	1960	\N	actor,producer,soundtrack	tt1504320,tt1340800,tt0243155,tt1315981
nm0000148	Harrison Ford	1942	\N	actor,writer,producer	tt0106977,tt0082971,tt0090329,tt0118571
nm0000149	Jodie Foster	1962	\N	actress,director,producer	tt0102926,tt0454848,tt1535108,tt0258000
nm0000150	Michael J. Fox	1961	\N	actor,producer,miscellaneous	tt0083413,tt0088763,tt0099088,tt0096874
nm0000151	Morgan Freeman	1937	\N	actor,producer,soundtrack	tt0405159,tt0114369,tt0097239,tt1057500
nm0000152	Richard Gere	1949	\N	actor,soundtrack,producer	tt0358135,tt0100405,tt0299658,tt0084434
nm0000153	Gina Gershon	1962	\N	actress,soundtrack,producer	tt0115736,tt0119094,tt0431308,tt0140352
nm0000154	Mel Gibson	1956	\N	actor,producer,director	tt0112573,tt0286106,tt0187393,tt0093409
nm0000155	Whoopi Goldberg	1955	\N	actress,producer,writer	tt1787660,tt0313162,tt0266221,tt0123366
nm0000156	Jeff Goldblum	1952	\N	actor,soundtrack,producer	tt0091064,tt2278388,tt0116629,tt0107290
nm0000157	Linda Hamilton	1956	\N	actress	tt0118928,tt0092319,tt0088247,tt0103064
nm0000158	Tom Hanks	1956	\N	producer,actor,soundtrack	tt0120815,tt0094737,tt0109830,tt0162222
nm0000159	Teri Hatcher	1964	\N	actress,writer,soundtrack	tt0106057,tt0327597,tt0410975,tt0120347
nm0000160	Ethan Hawke	1970	\N	actor,writer,director	tt0139654,tt2209418,tt0112471,tt0381681
nm0000161	Salma Hayek	1966	\N	actress,producer,soundtrack	tt1615065,tt0112851,tt0120891,tt0120679
nm0000162	Anne Heche	1969	\N	actress,writer,producer	tt0120885,tt0119008,tt0120828,tt0120461
nm0000163	Dustin Hoffman	1937	\N	actor,producer,soundtrack	tt0061722,tt0084805,tt0095953,tt0064665
nm0000164	Anthony Hopkins	1937	\N	actor,soundtrack,composer	tt0102926,tt0975645,tt0107943,tt0212985
nm0000165	Ron Howard	1954	\N	actor,producer,director	tt0070992,tt0053479,tt0069704,tt0268978
nm0000166	Helen Hunt	1963	\N	actress,producer,director	tt0117998,tt0119822,tt0103484,tt0207201
nm0000167	Elizabeth Hurley	1965	\N	actress,producer	tt0230030,tt0261289,tt0118655,tt0145660
nm0000168	Samuel L. Jackson	1948	\N	actor,producer,soundtrack	tt0110912,tt0119396,tt3460252,tt0417148
nm0000169	Tommy Lee Jones	1946	\N	actor,director,soundtrack	tt0477348,tt0106977,tt0443272,tt0119654
nm0000170	Milla Jovovich	1975	\N	actress,soundtrack,composer	tt0432021,tt0119116,tt1220198,tt1220634
nm0000171	Ashley Judd	1968	\N	actress,producer,director	tt0119468,tt0470705,tt0150377,tt0120679
nm0000172	Harvey Keitel	1939	\N	actor,producer,soundtrack	tt2278388,tt0110912,tt0105236,tt0103759
nm0000173	Nicole Kidman	1967	\N	actress,producer,soundtrack	tt0120663,tt0274558,tt0230600,tt0203009
nm0000174	Val Kilmer	1959	\N	actor,soundtrack,producer	tt0120053,tt0113277,tt0101761,tt0373469
nm0000175	Stephen King	1947	\N	writer,producer,actor	tt0091499,tt0111161,tt0100157,tt0083767
nm0000176	Nastassja Kinski	1961	\N	actress,producer,soundtrack	tt0080009,tt0087884,tt0120070,tt0083722
nm0000177	Kevin Kline	1947	\N	actor,soundtrack,director	tt0106673,tt0119360,tt0120891,tt0095159
nm0000178	Diane Lane	1965	\N	actress,soundtrack	tt0250797,tt2096673,tt0770828,tt0328589
nm0000179	Jude Law	1972	\N	actor,producer,soundtrack	tt1515091,tt3079380,tt0215750,tt0988045
nm0000180	David Lean	1908	1991	editor,director,writer	tt0050212,tt0087892,tt0059113,tt0056172
nm0000181	Heather Locklear	1961	\N	actress,producer,soundtrack	tt0115369,tt0103491,tt0083486,tt0081856
nm0000182	Jennifer Lopez	1969	\N	actress,producer,soundtrack	tt0369735,tt0252076,tt0120780,tt0319931
nm0000183	Traci Lords	1968	\N	actress,soundtrack,producer	tt0120611,tt0099329,tt1007028,tt1984153
nm0000184	George Lucas	1944	\N	writer,producer,editor	tt0121765,tt0076759,tt0086190,tt0097576
nm0000185	Dolph Lundgren	1957	\N	actor,producer,director	tt0105698,tt0089927,tt1764651,tt1320253
nm0000186	David Lynch	1946	\N	writer,director,producer	tt0090756,tt0080678,tt0105665,tt0166924
nm0000187	Madonna	1958	\N	soundtrack,actress,music_department	tt0104694,tt0156841,tt0116250,tt0099422
nm0000188	Steve Martin	1945	\N	writer,actor,soundtrack	tt0079367,tt0120910,tt0131325,tt0338427
nm0000189	Jenny McCarthy	1972	\N	actress,producer,writer	tt0143805,tt0306047,tt0123366,tt0143134
nm0000190	Matthew McConaughey	1969	\N	actor,producer,soundtrack	tt1915581,tt1935179,tt0993846,tt0790636
nm0000191	Ewan McGregor	1971	\N	actor,writer,soundtrack	tt0121766,tt0117951,tt0121765,tt0120915
nm0000192	Alyssa Milano	1972	\N	actress,producer,soundtrack	tt0116287,tt0158552,tt0088944,tt0086827
nm0000193	Demi Moore	1962	\N	actress,producer,director	tt0117765,tt0119173,tt0305357,tt0107211
nm0000194	Julianne Moore	1960	\N	actress,soundtrack,producer	tt0119567,tt0118715,tt1570728,tt0206634
nm0000195	Bill Murray	1950	\N	actor,soundtrack,writer	tt0107048,tt0128445,tt0335266,tt1748122
nm0000196	Mike Myers	1963	\N	actor,writer,soundtrack	tt0811138,tt0295178,tt0145660,tt0118655
nm0000197	Jack Nicholson	1937	\N	actor,soundtrack,producer	tt0407887,tt0081505,tt0071315,tt0119822
nm0000198	Gary Oldman	1958	\N	actor,soundtrack,producer	tt1345836,tt0468569,tt0372784,tt0110413
nm0000199	Al Pacino	1940	\N	actor,soundtrack,director	tt0068646,tt0113277,tt0071562,tt0086250
nm0000200	Bill Paxton	1955	2017	actor,producer,director	tt0111503,tt0117998,tt0090605,tt0264616
nm0000201	Michelle Pfeiffer	1958	\N	actress,soundtrack,producer	tt0117247,tt0161081,tt0103776,tt0112792
nm0000202	Ryan Phillippe	1974	\N	actor,producer,director	tt0139134,tt0375679,tt0202677,tt0280707
nm0000203	River Phoenix	1970	1993	actor,soundtrack	tt0091557,tt0092005,tt0102494,tt0097576
nm0000204	Natalie Portman	1981	\N	actress,producer,soundtrack	tt0434409,tt0376541,tt0947798,tt1619029
nm0000205	Parker Posey	1968	\N	actress,soundtrack,writer	tt0348150,tt0122529,tt0119324,tt0114095
nm0000206	Keanu Reeves	1964	\N	actor,producer,soundtrack	tt0111257,tt0133093,tt0102685,tt0234215
nm0000207	Christina Ricci	1980	\N	actress,producer,soundtrack	tt0340855,tt0120777,tt0162661,tt0462200
nm0000208	Molly Ringwald	1968	\N	actress,soundtrack,music_department	tt0091790,tt0088128,tt0088847,tt1179817
nm0000209	Tim Robbins	1958	\N	actor,producer,director	tt0105151,tt0112818,tt0327056,tt0111161
nm0000210	Julia Roberts	1967	\N	actress,producer,soundtrack	tt0376541,tt0100405,tt0125439,tt0195685
nm0000211	Mimi Rogers	1956	\N	actress,producer,soundtrack	tt0118655,tt0329028,tt0210070,tt0120738
nm0000212	Meg Ryan	1961	\N	actress,producer,soundtrack	tt0098635,tt0108160,tt0118617,tt0128853
nm0000213	Winona Ryder	1971	\N	actress,producer,soundtrack	tt0099487,tt0097493,tt0110367,tt0118583
nm0000214	Mia Sara	1967	\N	actress,soundtrack	tt0089469,tt0111438,tt0091042,tt0264262
nm0000215	Susan Sarandon	1946	\N	actress,producer,soundtrack	tt0103074,tt0073629,tt0112818,tt0380510
nm0000216	Arnold Schwarzenegger	1947	\N	actor,producer,director	tt0103064,tt0100802,tt0111503,tt0093773
nm0000217	Martin Scorsese	1942	\N	producer,director,actor	tt0099685,tt0075314,tt0070379,tt0490215
nm0000218	Kristin Scott Thomas	1960	\N	actress,soundtrack,director	tt0280707,tt0116209,tt0117060,tt1602613
nm0000219	Steven Seagal	1952	\N	producer,actor,writer	tt0110725,tt0105690,tt0094602,tt0114781
nm0000220	Joan Severance	1958	\N	actress,producer	tt0099141,tt0097987,tt0107357,tt0098282
nm0000221	Charlie Sheen	1965	\N	actor,producer,soundtrack	tt0369179,tt1986770,tt0102059,tt0094291
nm0000222	Brooke Shields	1965	\N	actress,producer,soundtrack	tt0115376,tt0805570,tt0080453,tt0082329
nm0000223	Elisabeth Shue	1963	\N	actress,soundtrack,producer	tt0092513,tt0120053,tt0113627,tt0087538
nm0000224	Alicia Silverstone	1976	\N	actress,producer,soundtrack	tt0112697,tt0106627,tt0124298,tt0118688
nm0000225	Christian Slater	1969	\N	actor,producer,soundtrack	tt0102798,tt4158110,tt0124198,tt0108399
nm0000226	Will Smith	1968	\N	music_department,actor,producer	tt0116629,tt0119654,tt0480249,tt0098800
nm0000227	Mira Sorvino	1967	\N	actress,producer,soundtrack	tt0044265,tt0120008,tt0120032,tt0119675
nm0000228	Kevin Spacey	1959	\N	actor,producer,soundtrack	tt0119488,tt1856010,tt0114369,tt0169547
nm0000229	Steven Spielberg	1946	\N	producer,writer,director	tt0212720,tt0075860,tt0107290,tt0181689
nm0000230	Sylvester Stallone	1946	\N	actor,writer,producer	tt0084602,tt0075148,tt0083944,tt3076658
nm0000231	Oliver Stone	1946	\N	director,producer,writer	tt0096969,tt0102138,tt0110632,tt0091763
nm0000232	Sharon Stone	1958	\N	actress,producer,writer	tt0103772,tt0114214,tt0100802,tt0112641
nm0000233	Quentin Tarantino	1963	\N	writer,actor,producer	tt0110912,tt0378194,tt0105236,tt0266697
nm0000234	Charlize Theron	1975	\N	actress,producer,soundtrack	tt0395972,tt0340855,tt1735898,tt1392190
nm0000235	Uma Thurman	1970	\N	actress,soundtrack,writer	tt0266697,tt0118688,tt0378194,tt0110912
nm0000236	Jennifer Tilly	1958	\N	actress,soundtrack,writer	tt0119528,tt0387575,tt0144120,tt0115736
nm0000237	John Travolta	1954	\N	actor,soundtrack,producer	tt0113161,tt0110912,tt0185183,tt0119094
nm0000238	Shannon Tweed	1957	\N	actress,producer,set_decorator	tt0111093,tt0295923,tt0165710,tt0094834
nm0000239	Liv Tyler	1977	\N	actress,producer,soundtrack	tt0167260,tt0120591,tt0482606,tt0120737
nm0000240	Skeet Ulrich	1970	\N	actor,director,producer	tt0119822,tt0805663,tt0115963,tt0117571
nm0000241	Jean-Claude Van Damme	1960	\N	actor,writer,producer	tt0092675,tt0105698,tt0101764,tt0097659
nm0000242	Mark Wahlberg	1971	\N	producer,actor,soundtrack	tt1637725,tt0118749,tt0407887,tt0964517
nm0000243	Denzel Washington	1954	\N	actor,producer,soundtrack	tt0427309,tt1037705,tt2671706,tt0139654
nm0000244	Sigourney Weaver	1949	\N	actress,soundtrack,producer	tt0118583,tt0177789,tt0499549,tt0078748
nm0000245	Robin Williams	1951	2014	actor,soundtrack,writer	tt0113497,tt0107614,tt0097165,tt0103639
nm0000246	Bruce Willis	1955	\N	actor,soundtrack,producer	tt0095016,tt0088571,tt0110912,tt0167404
nm0000247	John Woo	1946	\N	producer,director,writer	tt0425637,tt0097202,tt0119094,tt0120755
nm0000248	Edward D. Wood Jr.	1924	1978	writer,director,actor	tt0052077,tt0045826,tt0047127,tt0047898
nm0000249	James Woods	1947	\N	actor,producer,soundtrack	tt0159097,tt0086541,tt0087843,tt0112641
nm0000250	Renée Zellweger	1969	\N	actress,soundtrack,producer	tt0116695,tt0352248,tt0299658,tt0243155
nm0000251	Timothy Dowling	1973	\N	actor,writer	tt1564367,tt0430922,tt2120120,tt1596350
nm0000252	Robert Ellis	1892	1974	actor,director,writer	tt0004902,tt0027442,tt0460227,tt0023236
nm0000253	Robert Ellis	1888	1935	art_director,miscellaneous	tt0025073,tt0025712,tt0025713,tt0026195
nm0000254	Isabelle Adjani	1955	\N	actress,soundtrack,producer	tt0079641,tt0090095,tt0110963,tt0082933
